url,page_title,section,content_type,question,answer,raw_text,links_on_page
https://www.ntc.net.np/about-us/milestones,NT | Milestones,PSTN Bill Enquiry Service started via 1606 IVR Service,paragraph,What is the information about 'PSTN Bill Enquiry Service started via 1606 IVR Service' from NT | Milestones?,National Roaming for CDMA Mobile (Sky Phone) started 2007,National Roaming for CDMA Mobile (Sky Phone) started 2007,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,+2 result from IVR 1601,paragraph,What is the information about '+2 result from IVR 1601' from NT | Milestones?,Voice Mail Service through PSTN CDMA services in Kathmandu Valley 2006,Voice Mail Service through PSTN CDMA services in Kathmandu Valley 2006,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,CDMA services in Kathmandu Valley,paragraph,What is the information about 'CDMA services in Kathmandu Valley' from NT | Milestones?,MCC (198) Complaint Registration via IVR in Kathmandu Valley 2006,MCC (198) Complaint Registration via IVR in Kathmandu Valley 2006,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,MCC (198) Complaint Registration via IVR in Kathmandu Valley,paragraph,What is the information about 'MCC (198) Complaint Registration via IVR in Kathmandu Valley' from NT | Milestones?,Home Country Direct Service - Nepal Direct (IN) 2006,Home Country Direct Service - Nepal Direct (IN) 2006,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Home Country Direct Service - Nepal Direct (IN),paragraph,What is the information about 'Home Country Direct Service - Nepal Direct (IN)' from NT | Milestones?,PSTN Credit Limit Service - PCL (IN) 2006,PSTN Credit Limit Service - PCL (IN) 2006,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Advanced Toll Free Service,paragraph,What is the information about 'Advanced Toll Free Service' from NT | Milestones?,Outsourcing of Enquiry Service (197) 2005,Outsourcing of Enquiry Service (197) 2005,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Soft launch of CDMA,paragraph,What is the information about 'Soft launch of CDMA' from NT | Milestones?,Launching of SLC Result via IVR system (1600) 2004,Launching of SLC Result via IVR system (1600) 2004,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Launching of SLC Result via IVR system (1600),paragraph,What is the information about 'Launching of SLC Result via IVR system (1600)' from NT | Milestones?,Pre-paid Calling Card Service (IN Services) 2004,Pre-paid Calling Card Service (IN Services) 2004,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Pre-paid Calling Card Service (IN Services),paragraph,What is the information about 'Pre-paid Calling Card Service (IN Services)' from NT | Milestones?,NEPAL TELECOM (Transformation from Corporation to Nepal Doorsanchar Company Limited) 2004,NEPAL TELECOM (Transformation from Corporation to Nepal Doorsanchar Company Limited) 2004,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,GSM Prepaid Service,paragraph,What is the information about 'GSM Prepaid Service' from NT | Milestones?,East West Highway Optical Fiber Project 2002,East West Highway Optical Fiber Project 2002,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,East West Highway Optical Fiber Project,paragraph,What is the information about 'East West Highway Optical Fiber Project' from NT | Milestones?,Launching of International Roaming in GSM mobile service 2001,Launching of International Roaming in GSM mobile service 2001,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Launching of International Roaming in GSM mobile service,paragraph,What is the information about 'Launching of International Roaming in GSM mobile service' from NT | Milestones?,Launching of Payphone Service 2001,Launching of Payphone Service 2001,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Launching of Payphone Service,paragraph,What is the information about 'Launching of Payphone Service' from NT | Milestones?,Launching of Internet Service 2000,Launching of Internet Service 2000,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Launching of Internet Service,paragraph,What is the information about 'Launching of Internet Service' from NT | Milestones?,Implementation of SDH Microwave Radio 2000,Implementation of SDH Microwave Radio 2000,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Implementation of SDH Microwave Radio,paragraph,What is the information about 'Implementation of SDH Microwave Radio' from NT | Milestones?,Launching of GSM Mobile service 1999,Launching of GSM Mobile service 1999,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Launching of GSM Mobile service,paragraph,What is the information about 'Launching of GSM Mobile service' from NT | Milestones?,Direct Link with Bangladesh 1998,Direct Link with Bangladesh 1998,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Direct Link with Bangladesh,paragraph,What is the information about 'Direct Link with Bangladesh' from NT | Milestones?,Digital Link with D.O.T. India through Optical Fiber in Birgunj - Raxual 1997,Digital Link with D.O.T. India through Optical Fiber in Birgunj - Raxual 1997,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Digital Link with D.O.T. India through Optical Fiber in Birgunj - Raxual,paragraph,What is the information about 'Digital Link with D.O.T. India through Optical Fiber in Birgunj - Raxual' from NT | Milestones?,Independent International Gateway Exchange established 1996,Independent International Gateway Exchange established 1996,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Independent International Gateway Exchange established,paragraph,What is the information about 'Independent International Gateway Exchange established' from NT | Milestones?,Automation of the entire Telephone Network 1996,Automation of the entire Telephone Network 1996,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Automation of the entire Telephone Network,paragraph,What is the information about 'Automation of the entire Telephone Network' from NT | Milestones?,Introduction of VSAT services 1996,Introduction of VSAT services 1996,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Introduction of VSAT services,paragraph,What is the information about 'Introduction of VSAT services' from NT | Milestones?,Conversion of all transmission link to Digital Transmission Link 1996,Conversion of all transmission link to Digital Transmission Link 1996,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Conversion of all transmission link to Digital Transmission Link,paragraph,What is the information about 'Conversion of all transmission link to Digital Transmission Link' from NT | Milestones?,Installation of Optical Fiber Network 1995,Installation of Optical Fiber Network 1995,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Installation of Optical Fiber Network,paragraph,What is the information about 'Installation of Optical Fiber Network' from NT | Milestones?,Commencement of ISD service 1987,Commencement of ISD service 1987,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Commencement of ISD service,paragraph,What is the information about 'Commencement of ISD service' from NT | Milestones?,Reliable Rural Telecom Service (JICA system) 1984,Reliable Rural Telecom Service (JICA system) 1984,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Reliable Rural Telecom Service (JICA system),paragraph,What is the information about 'Reliable Rural Telecom Service (JICA system)' from NT | Milestones?,Commencement of STD service 1984,Commencement of STD service 1984,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Commencement of STD service,paragraph,What is the information about 'Commencement of STD service' from NT | Milestones?,Establishment of Digital Telephone Exchange 1983,Establishment of Digital Telephone Exchange 1983,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Establishment of Digital Telephone Exchange,paragraph,What is the information about 'Establishment of Digital Telephone Exchange' from NT | Milestones?,Establishment of SPC telex exchange 1982,Establishment of SPC telex exchange 1982,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,Establishment of SPC telex exchange,paragraph,What is the information about 'Establishment of SPC telex exchange' from NT | Milestones?,"Establishment of Standard ""B"" Type Earth Station for international circuits 1982","Establishment of Standard ""B"" Type Earth Station for international circuits 1982",eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/about-us/milestones,NT | Milestones,"Establishment of Standard ""B"" Type Earth Station for international circuits",paragraph,"What is the information about 'Establishment of Standard ""B"" Type Earth Station for international circuits' from NT | Milestones?",Microwave transmission links establishment for international trunk 1974,Microwave transmission links establishment for international trunk 1974,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
